"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,131715257,120109840,1,8,,,,,,"",,,"",,
2019,131715258,120109841,1,1,,,,,,"",,,"",,
2019,131715259,120109842,1,4,,,,5,36,"M",1,2,"N",36,0
2019,131715260,120109843,1,8,,,,,,"",,,"",,
2019,131715261,120109844,1,8,,,,,,"",,,"",,
2019,131715262,120109844,2,4,,,,5,20,"M",1,2,"R",20,0
2019,131715263,120109845,1,4,,,,5,25,"F",1,2,"N",25,0
2019,131715264,120109846,1,8,,,,,,"",,,"",,
2019,131715265,120109847,1,8,,,,,,"",,,"",,
2019,131715267,120109848,2,4,,,,5,26,"M",1,2,"N",26,0
2019,131715266,120109848,1,8,,,,,,"",,,"",,
2019,131715269,120109849,2,4,,,,5,63,"F",1,2,"N",63,0
2019,131715268,120109849,1,4,,,,5,62,"F",1,2,"R",62,0
2019,131715271,120109850,2,4,,,,5,32,"F",1,2,"N",32,0
2019,131715270,120109850,1,4,,,,5,33,"F",1,2,"N",33,0
2019,131715272,120109851,1,1,,,,,,"",,,"",,
2019,131715273,120109852,1,4,,,,5,87,"F",1,2,"R",87,0
2019,131715274,120109853,1,8,,,,,,"",,,"",,
2019,131715275,120109854,1,8,,,,,,"",,,"",,
2019,131715276,120109855,1,8,,,,,,"",,,"",,
2019,131715278,120109856,2,4,,,,5,40,"M",1,2,"N",40,0
2019,131715277,120109856,1,8,,,,,,"",,,"",,
2019,131715279,120109857,1,4,,,,5,42,"F",1,2,"R",42,0
2019,131715280,120109858,1,4,,,,5,18,"F",1,3,"U",18,0
2019,131715281,120109859,1,4,,,,5,25,"F",1,2,"N",25,0
2019,131715282,120109860,1,4,,,,5,44,"M",1,2,"R",44,0
2019,131715283,120109861,1,4,,,,5,57,"M",1,2,"R",57,0
2019,131715284,120109862,1,4,,,,5,46,"F",1,2,"R",46,0
2019,131715285,120109863,1,9,,,,,,"",,,"",,
2019,131715287,120109865,1,1,,,,,,"",,,"",,
2019,131715288,120109865,2,8,,,,,,"",,,"",,
2019,131714331,120109009,1,4,,,,5,46,"M",4,2,"",46,0
2019,131714338,120109016,1,8,,,,,,"",,,"",,
2019,131714348,120109027,2,1,,,,,,"",,,"",,
2019,131714349,120109027,1,1,,,,,,"",,,"",,
2019,131714351,120109030,1,1,,,,,,"",,,"",,
2019,131714359,120109037,1,1,,,,,,"",,,"",,
2019,131714362,120109040,1,4,,,,5,62,"M",1,2,"R",62,0
2019,131710844,120113965,1,4,,,,5,57,"M",1,1,"R",57,0
2019,131714376,120109050,1,1,,,,,,"",,,"",,
2019,131714377,120109051,1,1,,,,,,"",,,"",,
2019,131714381,120109055,1,1,,,,,,"",,,"",,
2019,131714382,120109056,1,4,,,,5,40,"F",1,1,"R",40,0
2019,131714385,120109059,1,4,,,,5,25,"M",1,2,"R",25,0
2019,131714386,120109061,1,4,,,,5,33,"M",1,1,"R",33,0
2019,131714387,120109062,1,4,,,,5,61,"M",1,2,"R",61,0
2019,131714391,120109066,1,4,,,,5,71,"F",1,2,"",71,0
2019,131714394,120109069,1,4,,,,5,29,"F",1,3,"R",29,0
2019,131714398,120109071,1,4,,,,5,44,"F",2,2,"N",44,0
2019,131714399,120109073,1,8,,,,,,"",,,"",,
2019,131714409,120109079,1,5,2,1,,5,25,"F",1,1,"R",25,0
2019,131714408,120109079,2,4,,,,5,35,"M",1,1,"R",35,0
2019,131710899,120114015,1,4,,,,5,19,"F",1,2,"R",19,0
2019,131710900,120114015,2,4,,,,5,24,"F",1,1,"R",24,0
2019,131714425,120109084,1,4,,,,5,61,"M",1,1,"R",61,0
2019,131714427,120109085,1,1,,,,,,"",,,"",,
2019,131714434,120109091,1,1,,,,,,"",,,"",,
2019,131714436,120109093,1,4,,,,5,66,"M",1,1,"R",66,0
2019,131714439,120109096,1,4,,,,5,38,"M",1,1,"R",38,0
2019,131714440,120109097,1,1,,,,,,"",,,"",,
2019,131714447,120109104,1,1,,,,,,"",,,"",,
2019,131710929,120109107,1,4,,,,5,42,"F",1,2,"R",42,0
2019,131710934,120114049,1,4,,,,5,29,"F",1,1,"R",29,0
2019,131714457,120109112,1,4,,,,5,48,"F",1,1,"R",48,0
2019,131714460,120109116,1,4,,,,5,40,"M",1,2,"R",40,0
2019,131714462,120109118,1,8,,,,,,"",,,"",,
2019,131714468,120109122,2,4,,,,5,63,"F",1,2,"",63,0
2019,131714467,120109122,3,4,,,,5,79,"M",1,2,"",79,0
2019,131714469,120109122,1,4,,,,5,43,"F",1,2,"",43,0
2019,131714473,120109126,1,1,,,,,,"",,,"",,
2019,131710957,120109127,1,4,,,,5,23,"F",2,2,"N",23,0
2019,131710958,120109127,2,4,,,,5,39,"F",2,2,"N",39,0
2019,131714481,120109135,1,4,,,,5,27,"M",1,1,"R",27,0
2019,131714483,120109137,1,1,,,,,,"",,,"",,
2019,131714486,120109140,1,1,,,,,,"",,,"",,
2019,131710975,120114085,1,1,,,,,,"",,,"",,
2019,131714490,120109143,1,4,,,,5,37,"F",2,2,"",37,0
2019,131714495,120109148,1,4,,,,5,40,"F",1,2,"R",40,0
2019,131714502,120109154,1,1,,,,,,"",,,"",,
2019,131714511,120109162,1,8,,,,,,"",,,"",,
2019,131711006,120109165,1,4,,,,5,29,"M",1,2,"R",29,0
2019,131714514,120109166,1,4,,,,5,14,"F",2,2,"R",14,0
2019,131714521,120109171,1,1,,,,,,"",,,"",,
2019,131714523,120109173,1,1,,,,,,"",,,"",,
2019,131714526,120109176,1,8,,,,,,"",,,"",,
2019,131714529,120109179,1,1,,,,,,"",,,"",,
2019,131714535,120109185,1,1,,,,,,"",,,"",,
2019,131714538,120109187,1,4,,,,5,35,"M",1,2,"R",35,0
2019,131714544,120109193,1,8,,,,,,"",,,"",,
2019,131714547,120109196,1,4,,,,5,17,"F",1,2,"R",17,0
2019,131711036,120109198,1,1,,,,,,"",,,"",,
2019,131714556,120109205,1,8,,,,,,"",,,"",,
2019,131714557,120109206,1,4,,,,5,51,"M",1,2,"",51,0
2019,131714566,120109212,1,1,,,,,,"",,,"",,
2019,131714573,120114156,1,4,,,,5,35,"F",1,2,"R",35,0
2019,131714574,120109219,1,4,,,,5,37,"M",1,1,"R",37,0
2019,131714579,120109225,1,4,,,,5,30,"M",1,1,"R",30,0
2019,131714580,120109226,1,4,,,,5,20,"F",2,2,"R",20,0
2019,131714582,120109228,1,5,2,6,,4,,"M",0,3,"",,
2019,131714586,120109231,1,4,,,,5,52,"M",1,1,"R",52,0
2019,131714590,120109235,1,8,,,,,,"",,,"",,
2019,131714593,120109238,1,4,,,,5,42,"F",1,1,"R",42,0
2019,131714598,120109244,1,1,,,,,,"",,,"",,
2019,131714605,120109250,1,4,,,,5,22,"F",1,2,"R",22,0
2019,131714607,120109252,1,4,,,,5,10,"M",1,1,"R",10,0
2019,131714608,120109253,1,4,,,,5,48,"M",1,2,"R",48,0
2019,131714611,120109256,1,8,,,,,,"",,,"",,
2019,131711067,120109258,1,4,,,,5,8,"M",1,3,"R",8,0
2019,131714616,120109262,1,4,,,,5,36,"M",1,1,"R",36,0
2019,131714622,120109267,1,1,,,,,,"",,,"",,
2019,131711076,120109270,1,1,,,,,,"",,,"",,
2019,131714629,120109274,1,1,,,,,,"",,,"",,
2019,131714633,120109278,1,4,,,,5,55,"F",1,1,"R",55,0
2019,131714636,120109281,1,4,,,,5,25,"M",1,1,"R",25,0
2019,131714638,120109284,1,1,,,,,,"",,,"",,
2019,131714640,120109286,1,4,,,,5,23,"F",1,2,"R",23,0
2019,131714642,120109287,1,4,,,,5,22,"F",1,1,"",22,0
2019,131714645,120109290,1,4,,,,5,19,"M",1,3,"U",19,0
2019,131714647,120109292,1,8,,,,,,"",,,"",,
2019,131708555,120111920,1,8,,,,,,"",,,"",,
2019,131687115,120107034,1,4,,,,5,57,"F",1,2,"R",57,0
2019,131708603,120111970,1,9,,,,,,"",,,"",,
2019,131708617,120107050,1,4,,,,5,32,"M",1,1,"R",32,0
2019,131687156,120107070,1,4,,,,5,40,"F",1,1,"R",40,0
2019,131687172,120107087,1,4,,,,5,55,"M",1,3,"N",55,0
2019,131687184,120107097,1,4,,,,5,57,"F",1,1,"R",57,0
2019,131709407,120112703,1,4,,,,5,48,"M",1,3,"N",48,0
2019,131709413,120112703,2,4,,,,5,48,"F",1,3,"R",48,0
2019,131713255,120108069,1,4,,,,5,13,"F",1,1,"R",13,0
2019,131713353,120108152,1,4,,,,5,31,"M",1,3,"R",31,0
2019,131709600,120112859,1,4,,,,5,36,"F",1,2,"R",36,0
2019,131713374,120108166,1,8,,,,,,"",,,"",,
2019,131713386,120112878,1,8,,,,,,"",,,"",,
2019,131713394,120112884,1,4,,,,5,34,"M",1,2,"R",34,0
2019,131713407,120108191,1,1,,,,,,"",,,"",,
2019,131713419,120108201,1,4,,,,5,20,"M",0,3,"N",20,0
2019,131709660,120108215,1,4,,,,5,41,"F",1,2,"R",41,0
2019,131709688,120108241,1,4,,,,5,72,"F",1,2,"N",72,0
2019,131713469,120108244,1,1,,,,,,"",,,"",,
2019,131713496,120108272,1,4,,,,5,30,"F",1,2,"R",30,0
2019,131709769,120108285,1,4,,,,5,33,"M",1,2,"U",33,0
2019,131713511,120108287,1,1,,,,,,"",,,"",,
2019,131709775,120113011,1,1,,,,,,"",,,"",,
2019,131713528,120108299,1,4,,,,5,40,"M",1,2,"N",40,0
2019,131713527,120108300,2,4,,,,5,38,"F",1,1,"R",38,0
2019,131713526,120108300,3,4,,,,5,30,"M",1,2,"R",30,0
2019,131710554,120108808,1,4,,,,5,42,"F",1,2,"N",42,0
2019,131710581,120108825,2,4,,,,5,70,"F",1,2,"R",70,0
2019,131714129,120108825,1,4,,,,5,74,"M",1,2,"R",74,0
2019,131714133,120108830,1,4,,,,5,16,"M",1,2,"R",16,0
2019,131714143,120108838,1,1,,,,,,"",,,"",,
2019,131714147,120108841,1,4,,,,5,53,"F",1,1,"R",53,0
2019,131714152,120108844,1,4,,,,5,25,"F",2,2,"",25,0
2019,131714163,120108851,1,4,,,,5,20,"M",1,2,"R",20,0
2019,131714166,120108854,1,4,,,,5,19,"F",2,1,"",19,0
2019,131714170,120108857,3,4,,,,5,29,"F",1,2,"R",29,0
2019,131714171,120108857,2,4,,,,5,28,"M",1,2,"R",28,0
2019,131714172,120108857,1,4,,,,5,29,"M",3,2,"R",29,0
2019,131714179,120108864,1,8,,,,,,"",,,"",,
2019,131710622,120108866,1,4,,,,5,54,"M",1,1,"R",54,0
2019,131714181,120108867,1,4,,,,5,71,"F",1,2,"R",71,0
2019,131714183,120108869,1,8,,,,,,"",,,"",,
2019,131714185,120108870,1,8,,,,,,"",,,"",,
2019,131714184,120108870,2,1,,,,,,"",,,"",,
2019,131710642,120108872,1,4,,,,5,21,"F",1,1,"R",21,0
2019,131714187,120108873,1,8,,,,,,"",,,"",,
2019,131714190,120108876,1,8,,,,,,"",,,"",,
2019,131714195,120108879,2,1,,,,,,"",,,"",,
2019,131714196,120108879,1,8,,,,,,"",,,"",,
2019,131714200,120108882,2,4,,,,5,46,"M",1,1,"R",46,0
2019,131714199,120108882,1,4,,,,5,56,"F",1,2,"R",56,0
2019,131710662,120108884,1,4,,,,5,71,"F",1,2,"R",71,0
2019,131714208,120108892,1,4,,,,5,52,"F",1,2,"R",52,0
2019,131714215,120108900,1,1,,,,,,"",,,"",,
2019,131710674,120113821,1,4,,,,5,30,"F",1,3,"U",30,0
2019,131714221,120108905,1,4,,,,5,20,"F",1,1,"R",20,0
2019,131714228,120108911,1,1,,,,,,"",,,"",,
2019,131714231,120108914,1,4,,,,5,21,"F",1,1,"R",21,0
2019,131714238,120108919,1,1,,,,,,"",,,"",,
2019,131710695,120108921,1,1,,,,,,"",,,"",,
2019,131710701,120113847,1,4,,,,5,23,"M",1,1,"",23,0
2019,131710703,120108924,1,1,,,,,,"",,,"",,
2019,131710707,120108930,1,1,,,,,,"",,,"",,
2019,131710709,120113853,1,4,,,,5,15,"F",1,2,"R",15,0
2019,131709525,120108117,1,4,,,,5,22,"F",1,1,"",22,0
2019,131713319,120108123,1,4,,,,5,36,"M",1,2,"R",36,0
2019,131709542,120108123,2,1,,,,,,"",,,"",,
2019,131713325,120108130,2,1,,,,,,"",,,"",,
2019,131709555,120108130,1,1,,,,,,"",,,"",,
2019,131713326,120108130,3,1,,,,,,"",,,"",,
2019,131713330,120108135,1,8,,,,,,"",,,"",,
2019,131709566,120112832,1,4,,,,5,75,"M",0,3,"N",75,0
2019,131713350,120112845,1,1,,,,,,"",,,"",,
2019,131713364,120108158,1,8,,,,,,"",,,"",,
2019,131713417,120108200,1,4,,,,5,26,"F",1,1,"R",26,0
2019,131713430,120108211,1,1,,,,,,"",,,"",,
2019,131713444,120108224,1,1,,,,,,"",,,"",,
2019,131709672,120108231,1,8,,,,,,"",,,"",,
2019,131709777,120108294,1,4,,,,5,57,"F",1,1,"R",57,0
2019,131713525,120108298,1,4,,,,5,37,"F",1,3,"R",37,0
2019,131713542,120108312,1,4,,,,5,29,"U",0,2,"N",29,0
2019,131713543,120108312,2,3,,,,,,"",,,"",,
2019,131713569,120108336,1,4,,,,5,28,"F",1,1,"R",28,0
2019,131713590,120108355,1,8,,,,,,"",,,"",,
2019,131713594,120108360,1,4,,,,5,68,"F",1,1,"R",68,0
2019,131713609,120108371,2,4,,,,5,27,"F",1,1,"R",27,0
2019,131713610,120108371,1,4,,,,5,56,"F",1,1,"R",56,0
2019,131713631,120113033,1,1,,,,,,"",,,"",,
2019,131713635,120108397,1,4,,,,5,60,"M",1,2,"R",60,0
2019,131713638,120108397,2,4,,,,5,23,"M",1,2,"R",23,0
2019,131713666,120108416,1,1,,,,,,"",,,"",,
2019,131709851,120113084,1,4,,,,5,28,"M",1,2,"R",28,0
2019,131709860,120108421,1,4,,,,5,22,"M",1,2,"N",22,0
2019,131713688,120108435,2,4,,,,5,24,"M",1,2,"R",24,0
2019,131709888,120108435,1,4,,,,5,49,"M",3,2,"R",49,0
2019,131709925,120113141,1,8,,,,,,"",,,"",,
2019,131713357,120108154,1,5,2,6,,5,49,"M",1,3,"R",49,0
2019,131709594,120108159,1,1,,,,,,"",,,"",,
2019,131709626,120112882,1,4,,,,5,33,"F",1,1,"R",33,0
2019,131713412,120108196,1,1,,,,,,"",,,"",,
2019,131709663,120112921,1,8,,,,,,"",,,"",,
2019,131709744,120108268,1,1,,,,,,"",,,"",,
2019,131709756,120108274,1,4,,,,5,37,"F",1,2,"R",37,0
2019,131713507,120108284,1,4,,,,5,40,"M",1,2,"R",40,0
2019,131709774,120113009,1,1,,,,,,"",,,"",,
2019,131713538,120108308,1,4,,,,5,51,"M",1,2,"R",51,0
2019,131709781,120113017,1,8,,,,,,"",,,"",,
2019,131713547,120108315,1,4,,,,5,12,"M",1,1,"R",12,0
2019,131713564,120108331,1,4,,,,5,63,"F",1,2,"U",63,0
2019,131713577,120108345,1,8,,,,,,"",,,"",,
2019,131713585,120108350,1,1,,,,,,"",,,"",,
2019,131713597,120108362,1,4,,,,5,71,"F",0,3,"R",71,0
2019,131713611,120108372,1,4,,,,5,13,"F",1,1,"R",13,0
2019,131713616,120108376,1,4,,,,5,40,"M",1,2,"R",40,0
2019,131713627,120108385,1,8,,,,,,"",,,"",,
2019,131713632,120108391,1,4,,,,5,35,"M",1,1,"R",35,0
2019,131709812,120113044,1,8,,,,,,"",,,"",,
2019,131713646,120108400,1,5,3,1,,4,,"M",1,3,"U",,
2019,131709833,120108408,1,4,,,,5,72,"M",1,2,"",72,0
2019,131713667,120113079,1,4,,,,5,46,"F",1,2,"R",46,0
2019,131709880,120113109,1,4,,,,5,32,"M",1,2,"R",32,0
2019,131713697,120108449,1,8,,,,,,"",,,"",,
2019,131713703,120108455,1,4,,,,5,9,"M",2,1,"R",9,0
2019,131713708,120108460,1,4,,,,5,37,"M",1,2,"R",37,0
2019,131709933,120113151,1,4,,,,5,71,"F",1,2,"R",71,0
2019,131709943,120108463,2,1,,,,,,"",,,"",,
2019,131709944,120108463,1,8,,,,,,"",,,"",,
2019,131713726,120108472,1,5,7,4,,4,,"M",1,1,"",,
2019,131709966,120108474,1,1,,,,,,"",,,"",,
2019,131709996,120113203,1,4,,,,5,35,"F",1,2,"N",35,0
2019,131708395,120111762,1,4,,,,5,31,"F",1,1,"",31,0
2019,131686984,120106919,1,4,,,,5,18,"F",1,1,"R",18,0
2019,131687017,120106949,1,4,,,,5,57,"F",1,1,"R",57,0
2019,131708585,120107018,1,8,,,,,,"",,,"",,
2019,131687112,120107029,1,4,,,,5,61,"M",1,2,"R",61,0
2019,131687120,120107040,1,5,3,6,,4,,"M",1,3,"U",,
2019,131687121,120107040,2,5,2,6,,4,,"M",1,3,"U",,
2019,131687130,120107048,1,4,,,,5,43,"F",1,1,"",43,0
2019,131708655,120107105,1,4,,,,5,18,"F",1,1,"R",18,0
2019,131687208,120107121,1,4,,,,5,44,"M",1,1,"",44,0
2019,131687235,120112041,1,1,,,,,,"",,,"",,
2019,131708699,120107162,1,4,,,,5,22,"F",1,1,"R",22,0
2019,131687276,120107189,1,8,,,,,,"",,,"",,
2019,131687336,120107238,1,1,,,,,,"",,,"",,
2019,131708873,120112213,1,1,,,,,,"",,,"",,
2019,131687455,120107339,1,3,,,,,,"",,,"",,
2019,131687484,120107360,1,4,,,,5,22,"F",1,2,"R",22,0
2019,131687494,120107369,1,4,,,,5,53,"M",1,1,"R",53,0
2019,131708920,120107375,1,4,,,,5,59,"F",1,1,"",59,0
2019,131687526,120107404,1,4,,,,5,20,"M",1,1,"R",20,0
2019,131708953,120112287,1,4,,,,5,21,"M",1,2,"R",21,0
2019,131708974,120107435,1,4,,,,5,18,"M",1,2,"R",18,0
2019,131687587,120107458,1,4,,,,5,57,"F",1,1,"R",57,0
2019,131709015,120112347,1,1,,,,,,"",,,"",,
2019,131687608,120112351,1,4,,,,5,52,"M",0,3,"R",52,0
2019,131709038,120112370,1,4,,,,5,59,"M",1,1,"R",59,0
2019,131709083,120112409,1,4,,,,5,28,"F",1,1,"R",28,0
2019,131709091,120107536,2,4,,,,5,18,"M",1,1,"R",18,0
2019,131709095,120107536,1,4,,,,5,19,"M",1,1,"R",19,0
2019,131687694,120112435,1,4,,,,5,44,"M",1,2,"R",44,0
2019,131709123,120107561,1,4,,,,5,68,"M",1,2,"N",68,0
2019,131709131,120112444,1,4,,,,4,,"F",1,1,"",,
2019,131687727,120107591,1,8,,,,,,"",,,"",,
2019,131687732,120112462,1,4,,,,5,39,"M",1,1,"R",39,0
2019,131687741,120107602,1,1,,,,,,"",,,"",,
2019,131687751,120112476,1,8,,,,,,"",,,"",,
2019,131709162,120107617,1,4,,,,5,16,"M",1,1,"R",16,0
2019,131687780,120107637,1,4,,,,5,35,"M",1,1,"R",35,0
2019,131687802,120107657,1,8,,,,,,"",,,"",,
2019,131687812,120107667,1,1,,,,,,"",,,"",,
2019,131709200,120107672,1,4,,,,5,29,"M",1,1,"R",29,0
2019,131687840,120107697,1,4,,,,5,43,"F",1,2,"R",43,0
2019,131712940,120112576,1,4,,,,5,45,"M",1,2,"R",45,0
2019,131712972,120107816,1,4,,,,5,53,"F",1,2,"R",53,0
2019,131712984,120112588,1,1,,,,,,"",,,"",,
2019,131712992,120107834,1,8,,,,,,"",,,"",,
2019,131712993,120107834,2,1,,,,,,"",,,"",,
2019,131713004,120107842,1,8,,,,,,"",,,"",,
2019,131708673,120107137,1,4,,,,5,61,"F",1,3,"R",61,0
2019,131687223,120107137,2,1,,,,,,"",,,"",,
2019,131713040,120107871,1,4,,,,5,40,"F",1,2,"R",40,0
2019,131713044,120107874,1,8,,,,,,"",,,"",,
2019,131709314,120112617,1,8,,,,,,"",,,"",,
2019,131709317,120112621,1,1,,,,,,"",,,"",,
2019,131713068,120107896,1,1,,,,,,"",,,"",,
2019,131713075,120107903,1,4,,,,5,68,"F",1,2,"R",68,0
2019,131713080,120107906,2,4,,,,5,56,"F",1,2,"R",56,0
2019,131713079,120107906,1,4,,,,5,62,"M",1,2,"R",62,0
2019,131709329,120112634,1,4,,,,5,32,"F",1,1,"R",32,0
2019,131713115,120112641,1,4,,,,5,74,"M",1,2,"N",74,0
2019,131713130,120107950,1,4,,,,5,36,"M",1,1,"R",36,0
2019,131713142,120107959,1,4,,,,5,25,"M",1,2,"R",25,0
2019,131713153,120107970,1,8,,,,,,"",,,"",,
2019,131713165,120107986,1,4,,,,5,44,"M",2,2,"R",44,0
2019,131713168,120107986,2,4,,,,5,35,"F",2,2,"R",35,0
2019,131713193,120108007,1,1,,,,,,"",,,"",,
2019,131713218,120108031,1,4,,,,5,60,"M",1,2,"N",60,0
2019,131713224,120108037,1,4,,,,5,54,"F",1,1,"R",54,0
2019,131709484,120112761,1,1,,,,,,"",,,"",,
2019,131713283,120108094,1,4,,,,5,79,"F",1,2,"N",79,0
2019,131713297,120108104,2,4,,,,5,43,"M",1,2,"R",43,0
2019,131709504,120108104,1,4,,,,5,35,"F",1,2,"N",35,0
2019,131713305,120108110,1,1,,,,,,"",,,"",,
2019,131713313,120112804,1,4,,,,5,20,"M",1,2,"R",20,0
2019,131709560,120112827,1,4,,,,5,29,"M",1,2,"N",29,0
2019,131713334,120112831,1,4,,,,5,57,"F",1,1,"R",57,0
2019,131713338,120108142,1,4,,,,5,54,"M",1,2,"U",54,0
2019,131709576,120108146,1,4,,,,5,25,"M",0,2,"R",25,0
2019,131709598,120108160,1,4,,,,5,71,"M",1,2,"R",71,0
2019,131713369,120112862,1,4,,,,5,14,"F",1,2,"R",14,0
2019,131713381,120108172,1,4,,,,5,46,"M",1,1,"R",46,0
2019,131713383,120108172,3,8,,,,,,"",,,"",,
2019,131713382,120108172,2,4,,,,5,44,"M",1,3,"R",44,0
2019,131713385,120108174,1,1,,,,,,"",,,"",,
2019,131709627,120108179,1,4,,,,5,57,"M",1,2,"R",57,0
2019,131709632,120112891,1,4,,,,5,14,"F",1,2,"R",14,0
2019,131713399,120112892,2,8,,,,,,"",,,"",,
2019,131713397,120112892,1,4,,,,5,22,"F",1,3,"U",22,0
2019,131713409,120108194,1,1,,,,,,"",,,"",,
2019,131713410,120108195,1,4,,,,5,42,"F",1,2,"R",42,0
2019,131713418,120112908,1,1,,,,,,"",,,"",,
2019,131713420,120112912,1,4,,,,5,33,"M",1,2,"N",33,0
2019,131709651,120112912,2,8,,,,,,"",,,"",,
2019,131713425,120108207,1,4,,,,5,7,"M",1,2,"R",7,0
2019,131713427,120108208,1,4,,,,5,16,"F",1,2,"N",16,0
2019,131713433,120108214,1,4,,,,5,78,"F",1,2,"",78,0
2019,131713438,120108218,1,4,,,,5,39,"F",1,2,"N",39,0
2019,131713448,120108226,1,4,,,,5,16,"F",1,2,"N",16,0
2019,131709666,120108227,1,4,,,,5,43,"F",1,2,"R",43,0
2019,131713451,120108229,1,1,,,,,,"",,,"",,
2019,131709670,120112929,1,1,,,,,,"",,,"",,
2019,131709671,120112929,2,8,,,,,,"",,,"",,
2019,131713462,120108236,1,4,,,,5,58,"M",1,3,"N",58,0
2019,131713465,120108240,1,4,,,,5,86,"M",1,2,"R",86,0
2019,131713473,120108250,1,1,,,,,,"",,,"",,
2019,131709711,120112961,1,4,,,,5,39,"M",1,2,"R",39,0
2019,131709727,120108257,1,1,,,,,,"",,,"",,
2019,131709729,120108258,1,8,,,,,,"",,,"",,
2019,131713483,120108260,1,4,,,,5,32,"F",2,2,"R",32,0
2019,131713484,120108260,2,1,,,,,,"",,,"",,
2019,131713482,120108259,1,1,,,,,,"",,,"",,
2019,131713493,120112988,1,4,,,,5,33,"M",1,1,"R",33,0
2019,131709746,120108269,1,1,,,,,,"",,,"",,
2019,131713516,120108289,1,8,,,,,,"",,,"",,
2019,131713523,120108296,1,4,,,,5,33,"M",1,2,"R",33,0
2019,131713535,120108306,1,4,,,,5,78,"M",1,3,"R",78,0
2019,131709780,120113015,1,4,,,,5,70,"M",1,2,"R",70,0
2019,131713539,120108309,1,4,,,,4,,"F",1,3,"R",,
2019,131709615,120112872,1,4,,,,5,32,"M",1,2,"R",32,0
2019,131709629,120112887,1,4,,,,5,23,"M",1,1,"R",23,0
2019,131709650,120112907,1,6,,,,,,"",,,"",,
2019,131713428,120108209,1,8,,,,,,"",,,"",,
2019,131709669,120112927,1,1,,,,,,"",,,"",,
2019,131709674,120112931,1,1,,,,,,"",,,"",,
2019,131709689,120112944,2,1,,,,,,"",,,"",,
2019,131713466,120112944,1,4,,,,5,44,"M",1,2,"N",44,0
2019,131709698,120112953,1,8,,,,,,"",,,"",,
2019,131709745,120112987,1,4,,,,5,28,"M",1,1,"R",28,0
2019,131713557,120108324,1,4,,,,5,21,"M",1,2,"R",21,0
2019,131713565,120108332,1,8,,,,,,"",,,"",,
2019,131713586,120108352,1,8,,,,,,"",,,"",,
2019,131713591,120108356,1,4,,,,5,12,"U",1,1,"R",12,0
2019,131713595,120108359,1,8,,,,,,"",,,"",,
2019,131713601,120108365,1,8,,,,,,"",,,"",,
2019,131709786,120113023,1,8,,,,,,"",,,"",,
2019,131713664,120108413,1,8,,,,,,"",,,"",,
2019,131709852,120113085,1,4,,,,5,7,"F",1,2,"R",7,0
2019,131713675,120113097,1,4,,,,5,43,"F",1,2,"R",43,0
2019,131713686,120108434,1,4,,,,5,29,"M",1,2,"R",29,0
2019,131709898,120108444,2,4,,,,5,28,"F",1,3,"R",28,0
2019,131709896,120108444,1,4,,,,5,27,"M",0,3,"R",27,0
2019,131709911,120113128,1,4,,,,5,63,"F",0,3,"N",63,0
2019,131713702,120113139,1,4,,,,5,88,"F",1,2,"R",88,0
2019,131709947,120108464,1,4,,,,5,10,"F",1,3,"N",10,0
2019,131709956,120108473,1,4,,,,5,59,"M",1,2,"R",59,0
2019,131710002,120113209,1,4,,,,5,17,"F",0,2,"R",17,0
2019,131710019,120108495,1,4,,,,5,84,"F",1,1,"R",84,0
2019,131713750,120113230,1,4,,,,5,58,"F",1,2,"R",58,0
2019,131710045,120113251,1,4,,,,5,89,"F",1,2,"R",89,0
2019,131713759,120108502,1,4,,,,5,33,"M",1,2,"R",33,0
2019,131710084,120113286,1,8,,,,,,"",,,"",,
2019,131713776,120108514,1,1,,,,,,"",,,"",,
2019,131710118,120108537,1,8,,,,,,"",,,"",,
2019,131713802,120108540,1,4,,,,5,39,"M",1,2,"",39,0
2019,131710183,120108565,1,8,,,,,,"",,,"",,
2019,131710209,120113401,1,4,,,,5,41,"F",1,1,"R",41,0
2019,131713868,120108592,1,3,,,,,,"",,,"",,
2019,131710236,120108603,1,4,,,,5,65,"F",0,3,"N",65,0
2019,131713894,120108618,1,4,,,,5,25,"F",1,1,"",25,0
2019,131713897,120108621,1,4,,,,5,55,"M",1,2,"R",55,0
2019,131710262,120108621,2,4,,,,5,37,"F",1,2,"R",37,0
2019,131713987,120108705,1,4,,,,5,41,"F",1,2,"N",41,0
2019,131713996,120108713,1,4,,,,5,48,"F",1,2,"R",48,0
2019,131714002,120113582,1,4,,,,5,42,"F",1,2,"R",42,0
2019,131710430,120108733,1,8,,,,,,"",,,"",,
2019,131710431,120108733,2,3,,,,,,"",,,"",,
2019,131710440,120113601,1,4,,,,5,26,"F",1,2,"N",26,0
2019,131714027,120108743,1,8,,,,,,"",,,"",,
2019,131714029,120108745,1,8,,,,,,"",,,"",,
2019,131710476,120113638,1,4,,,,5,25,"M",1,2,"",25,0
2019,131714057,120108768,1,1,,,,,,"",,,"",,
