"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,127377848,112403194,0,,,"",,,,
2019,127377866,112400797,0,,,"",,,,
2019,127382345,112403228,0,,,"",,,,
2019,131985206,116266497,2,5,40,"F",1,,40,0
2019,131967903,116266497,1,5,24,"M",1,,24,0
2019,131985207,116266497,3,5,21,"F",1,,21,0
2019,131967905,116261316,1,5,34,"F",1,,34,0
2019,131967926,116266515,1,5,34,"F",1,,34,0
2019,131967932,116266519,1,5,35,"M",3,,35,0
2019,136531044,120109182,1,5,44,"F",1,,44,0
2019,136535587,120109182,2,5,40,"M",1,,40,0
2019,136535594,120109188,1,5,36,"M",1,,36,0
2019,136531050,120109190,0,,,"",,,,
2019,136535596,120109191,0,,,"",,,,
2019,136535597,120109192,0,,,"",,,,
2019,136531054,120109194,1,5,53,"M",1,,53,0
2019,136535604,120109199,0,,,"",,,,
2019,136535606,120109201,0,,,"",,,,
2019,136531061,120109202,0,,,"",,,,
2019,136535609,120109204,0,,,"",,,,
2019,136535612,120109208,1,5,44,"M",2,,44,0
2019,136535615,120109210,0,,,"",,,,
2019,136535618,120109214,1,4,,"M",1,,,
2019,136535620,120109216,1,5,47,"M",1,,47,0
2019,136535621,120109217,1,5,38,"M",1,,38,0
2019,136535623,120109218,0,,,"",,,,
2019,136535628,120109222,0,,,"",,,,
2019,136531072,120114159,1,4,,"M",1,,,
2019,136531073,120109224,0,,,"",,,,
2019,136535634,120109227,0,,,"",,,,
2019,136531076,120109230,1,5,35,"M",1,,35,0
2019,136535638,120109232,1,5,29,"M",1,,29,0
2019,136535645,120109234,0,,,"",,,,
2019,136535648,120109237,2,4,,"M",1,,,
2019,136535647,120109237,1,4,,"M",1,,,
2019,136535651,120109239,0,,,"",,,,
2019,136535653,120109242,0,,,"",,,,
2019,136535654,120109243,0,,,"",,,,
2019,136535656,120109246,1,5,13,"M",1,,13,0
2019,136535664,120114170,3,5,45,"M",1,,45,0
2019,136535663,120114170,2,5,28,"M",1,,28,0
2019,136535666,120109251,1,5,27,"F",1,,27,0
2019,136535669,120109254,1,4,,"M",1,,,
2019,136535671,120109257,1,5,36,"M",1,,36,0
2019,136535673,120114175,0,,,"",,,,
2019,136535674,120109260,0,,,"",,,,
2019,136535675,120109261,1,5,23,"M",1,,23,0
2019,136535676,120109263,1,5,49,"M",1,,49,0
2019,136531094,120114179,2,4,,"M",0,,,
2019,136535678,120114179,1,4,,"M",0,,,
2019,136535680,120109266,2,4,,"M",1,,,
2019,136535679,120109266,1,4,,"M",1,,,
2019,136535684,120109268,1,5,44,"M",1,,44,0
2019,136535687,120109271,1,5,42,"F",2,,42,0
2019,136535688,120109273,0,,,"",,,,
2019,136535690,120109275,0,,,"",,,,
2019,136531099,120109276,1,5,61,"M",2,,61,0
2019,136531101,120109277,0,,,"",,,,
2019,136531103,120114187,1,5,14,"F",1,,14,0
2019,136535698,120109285,2,5,25,"F",1,,25,0
2019,136535697,120109285,1,5,28,"M",1,,28,0
2019,136531108,120114190,1,5,23,"M",1,,23,0
2019,136508115,120111837,1,5,33,"M",1,1,33,0
2019,136508249,120107063,0,,,"",,,,
2019,136528648,120107071,0,,,"",,,,
2019,136528660,120107083,0,,,"",,,,
2019,136528675,120107104,0,,,"",,,,
2019,136528680,120107115,1,5,21,"M",1,1,21,0
2019,136508309,120107128,0,,,"",,,,
2019,136528740,120107181,1,5,18,"M",1,2,18,0
2019,136528755,120107191,1,5,72,"F",1,,72,0
2019,136528782,120107219,1,5,31,"F",1,,31,0
2019,136528783,120107219,2,5,26,"M",1,,26,0
2019,136529068,120112373,1,5,34,"M",3,,34,0
2019,136508721,120107514,0,,,"",,,,
2019,136508726,120107518,1,5,38,"F",1,,38,0
2019,136529100,120112398,1,5,34,"F",1,2,34,0
2019,136508737,120107527,1,5,14,"M",1,,14,0
2019,136508757,120112428,0,,,"",,,,
2019,136529146,120107566,1,5,32,"F",1,,32,0
2019,136508788,120112447,1,5,24,"M",1,2,24,0
2019,136508802,120107582,0,,,"",,,,
2019,136529167,120112466,1,5,40,"M",1,1,40,0
2019,136508827,120107609,1,5,23,"M",1,3,23,0
2019,136529182,120107615,1,5,62,"M",1,2,62,0
2019,136508843,120112484,1,5,56,"M",1,,56,0
2019,136529202,120107642,1,5,43,"M",1,2,43,0
2019,136508886,120107666,1,4,,"F",1,2,,
2019,136529226,120112515,0,,,"",,,,
2019,136529229,120107673,0,,,"",,,,
2019,136529236,120112526,1,4,,"U",0,3,,
2019,136508923,120112531,1,5,21,"M",1,2,21,0
2019,136508960,120112558,1,5,31,"F",1,,31,0
2019,136508979,120112567,0,,,"",,,,
2019,136529298,120107772,2,5,16,"M",1,,16,0
2019,136529297,120107772,1,5,20,"M",1,,20,0
2019,136509014,120112583,1,5,46,"M",1,2,46,0
2019,136509016,120112583,2,5,49,"M",1,2,49,0
2019,136509027,120107807,1,5,38,"F",1,2,38,0
2019,136509046,120107829,1,5,23,"M",1,,23,0
2019,136509065,120107849,0,,,"",,,,
2019,136509074,120112600,1,5,27,"M",1,2,27,0
2019,136509095,120107870,0,,,"",,,,
2019,136509115,120107887,1,5,39,"F",2,3,39,0
2019,136529383,120112645,0,,,"",,,,
2019,136509181,120107947,0,,,"",,,,
2019,136509188,120112649,1,5,27,"F",1,2,27,0
2019,136509313,120108055,1,5,14,"M",1,2,14,0
2019,136529479,120108064,1,4,,"U",0,3,,
2019,136509366,120108114,1,5,37,"M",1,,37,0
2019,136509386,120112806,1,5,46,"F",1,,46,0
2019,136529582,120108126,1,4,,"M",1,3,,
2019,136529617,120108155,1,5,72,"F",1,,72,0
2019,136529628,120112857,0,,,"",,,,
2019,136529634,120112863,2,5,34,"F",1,,34,0
2019,136529632,120112863,1,5,44,"M",2,,44,0
2019,136529666,120108182,1,5,38,"M",1,1,38,0
2019,136529702,120108219,1,5,40,"M",1,,40,0
2019,136529716,120108228,1,5,33,"M",1,1,33,0
2019,136529731,120112940,0,,,"",,,,
2019,134797306,118641335,0,,,"",,,,
2019,134797314,118640463,0,,,"",,,,
2019,134797323,118640465,0,,,"",,,,
2019,134785794,118640466,0,,,"",,,,
2019,134797333,118646945,1,5,48,"M",1,,48,0
2019,134785802,118640470,0,,,"",,,,
2019,134790643,118646956,1,5,44,"M",1,,44,0
2019,134785806,118640472,1,5,21,"M",1,,21,0
2019,134785808,118640475,0,,,"",,,,
2019,134790645,118640476,0,,,"",,,,
2019,134785809,118640478,1,5,60,"M",1,,60,0
2019,134790651,118641369,0,,,"",,,,
2019,134790742,118640556,0,,,"",,,,
2019,134786155,118647102,1,5,18,"M",1,,18,0
2019,134797529,118640602,0,,,"",,,,
2019,136508321,120112035,1,5,21,"M",3,,21,0
2019,136528707,120112035,2,5,21,"F",3,,21,0
2019,136528795,120112120,1,5,15,"M",1,,15,0
2019,136528816,120112139,1,4,,"M",1,3,,
2019,136508450,120112147,0,,,"",,,,
2019,136508472,120107287,0,,,"",,,,
2019,136528859,120112189,0,,,"",,,,
2019,136528862,120107299,1,5,38,"M",2,,38,0
2019,136508495,120112194,1,5,30,"M",1,,30,0
2019,136508500,120112199,1,5,28,"M",1,,28,0
2019,136508537,120112232,0,,,"",,,,
2019,136508577,120107377,0,,,"",,,,
2019,136528946,120112271,0,,,"",,,,
2019,136528968,120107411,1,5,22,"M",1,,22,0
2019,136528980,120107421,1,5,24,"M",1,,24,0
2019,136529039,120107464,1,5,17,"M",1,,17,0
2019,136508679,120107478,2,5,16,"M",1,,16,0
2019,136529052,120112356,1,5,32,"M",1,,32,0
2019,136508699,120112365,0,,,"",,,,
2019,136509221,120107990,1,5,55,"M",1,2,55,0
2019,136509256,120112695,2,5,45,"M",1,,45,0
2019,136529433,120112695,1,5,32,"F",1,,32,0
2019,136509291,120108039,1,5,44,"M",1,,44,0
2019,136509305,120108050,2,5,34,"F",1,,34,0
2019,136529469,120108050,1,5,30,"F",1,,30,0
2019,136509309,120112728,1,5,65,"F",1,3,65,0
2019,136509311,120112728,2,5,27,"M",1,1,27,0
2019,136529491,120112740,1,5,43,"F",1,,43,0
2019,136529492,120112740,2,5,50,"F",1,,50,0
2019,136509388,120108120,1,5,30,"M",1,,30,0
2019,136529604,120112834,0,,,"",,,,
2019,136529608,120112838,0,,,"",,,,
2019,136529670,120108186,0,,,"",,,,
2019,136529711,120112924,1,5,48,"M",1,,48,0
2019,136529726,120108235,1,5,37,"M",1,,37,0
2019,136529763,120112972,1,5,44,"M",1,,44,0
2019,136529768,120112978,1,5,14,"M",1,3,14,0
2019,136529801,120112999,1,5,32,"F",1,,32,0
2019,136529819,120108304,1,5,17,"F",1,,17,0
2019,136529825,120113018,0,,,"",,,,
2019,136509611,120108323,0,,,"",,,,
2019,136529831,120113027,1,5,50,"M",1,2,50,0
2019,136529851,120113040,0,,,"",,,,
2019,136529862,120113053,0,,,"",,,,
2019,136509704,120113062,1,5,45,"M",1,,40,50
2019,136529912,120113105,0,,,"",,,,
2019,136509750,120108436,1,5,31,"F",1,2,31,0
2019,136529933,120113121,1,4,,"M",1,,,
2019,136529940,120108448,2,5,17,"F",1,,17,0
2019,136509760,120108448,1,5,37,"F",1,,37,0
2019,136529945,120113130,1,5,37,"F",1,3,37,0
2019,136530016,120108488,0,,,"",,,,
2019,136509808,120113207,1,5,18,"M",2,,18,0
2019,136530030,120113217,1,5,31,"M",3,,31,0
2019,136530046,120113241,0,,,"",,,,
2019,136530061,120113257,0,,,"",,,,
2019,136530076,120113274,1,4,,"M",1,2,,
2019,136509870,120108532,0,,,"",,,,
2019,136530131,120108536,0,,,"",,,,
2019,136530137,120113322,0,,,"",,,,
2019,136530149,120113333,0,,,"",,,,
2019,136509893,120108554,0,,,"",,,,
2019,136509910,120113378,2,5,24,"M",1,2,24,0
2019,136509909,120113378,1,5,33,"M",1,3,33,0
2019,136530191,120113380,1,5,26,"M",1,2,26,0
2019,136509924,120113390,0,,,"",,,,
2019,136509928,120113397,0,,,"",,,,
2019,136530208,120108581,1,5,26,"M",1,2,26,0
2019,136530227,120113419,1,5,8,"M",0,3,8,0
2019,136530234,120113424,1,5,15,"M",1,,15,0
2019,136534973,120108614,0,,,"",,,,
2019,136530291,120113478,2,5,47,"F",0,3,47,0
2019,136530290,120113478,1,5,49,"M",1,3,49,0
2019,136535005,120108648,1,5,65,"M",1,,65,0
2019,136530320,120108656,1,5,32,"M",1,2,32,0
2019,136535018,120113509,1,5,35,"F",1,,35,0
2019,136535023,120113516,1,5,30,"F",1,,30,0
2019,136530348,120113525,0,,,"",,,,
2019,136530363,120108682,0,,,"",,,,
2019,136535051,120113546,1,5,24,"M",1,2,24,0
2019,136530375,120108691,2,5,23,"M",1,,23,0
2019,136530376,120108691,3,5,19,"F",1,,19,0
2019,136530374,120108691,1,5,19,"M",1,,19,0
2019,136535068,120113564,1,5,19,"M",1,,19,0
2019,136535076,120108710,1,5,35,"M",1,,35,0
2019,136530406,120113576,1,5,39,"M",1,2,39,0
2019,136530418,120113585,1,5,42,"M",2,,42,0
2019,136535098,120108734,1,5,38,"M",1,,38,0
2019,136535105,120113608,1,5,19,"M",1,,19,0
2019,136530464,120108752,1,5,26,"F",1,,26,0
2019,136530469,120113629,1,5,20,"M",1,,20,0
2019,136530486,120108767,1,4,,"U",0,,,
2019,136535135,120113651,0,,,"",,,,
2019,136530500,120113664,0,,,"",,,,
2019,136530503,120113665,1,5,18,"M",1,,18,0
2019,136530510,120113674,1,4,,"M",1,,,
2019,136535163,120113681,1,5,19,"M",1,,19,0
2019,136530523,120113689,0,,,"",,,,
2019,136535169,120108793,0,,,"",,,,
2019,136530539,120113701,0,,,"",,,,
2019,136530552,120108804,1,5,27,"M",1,,27,0
2019,136530562,120113718,0,,,"",,,,
2019,136530569,120113725,0,,,"",,,,
2019,136530573,120113729,0,,,"",,,,
2019,136535198,120113733,0,,,"",,,,
2019,136530589,120113742,0,,,"",,,,
2019,136530593,120113745,1,5,28,"F",1,,28,0
2019,136530594,120113745,2,5,27,"M",1,,27,0
2019,136530603,120113750,1,4,,"F",0,,,
2019,136535225,120113758,0,,,"",,,,
2019,136530616,120113760,1,5,33,"M",1,,33,0
2019,136535231,120113765,1,5,29,"M",1,,29,0
2019,136530624,120113767,1,5,20,"M",1,,20,0
2019,136530629,120113770,1,5,17,"F",1,,17,0
2019,136530636,120113775,1,5,67,"F",1,,67,0
2019,136535241,120113776,1,5,29,"M",1,,29,0
2019,136508130,120111855,1,5,59,"F",1,1,59,0
2019,136528495,120111856,0,,,"",,,,
2019,136528505,120111870,1,4,,"M",1,,,
2019,136528516,120111880,0,,,"",,,,
2019,136528521,120111885,1,5,23,"F",1,,23,0
2019,136508298,120107120,1,5,17,"M",1,,17,0
2019,136508322,120107146,0,,,"",,,,
2019,136508387,120112095,1,5,30,"F",1,2,30,0
2019,136528777,120107210,1,5,30,"M",1,3,30,0
2019,136508416,120112121,0,,,"",,,,
2019,136508451,120112150,0,,,"",,,,
2019,136528844,120112162,1,4,,"U",0,3,,
2019,136508479,120112181,0,,,"",,,,
2019,136528861,120107295,0,,,"",,,,
2019,136508491,120112192,1,5,24,"M",3,,24,0
2019,136508517,120107326,0,,,"",,,,
2019,136528885,120112216,1,5,55,"F",1,2,55,0
2019,136508541,120112236,0,,,"",,,,
2019,136508559,120107363,1,5,41,"M",1,,41,0
2019,136508593,120107394,2,5,13,"M",1,,13,0
2019,136508638,120112307,1,5,30,"M",1,2,30,0
2019,136508643,120112315,1,5,30,"M",1,2,30,0
2019,136529022,120107452,1,5,27,"M",1,,27,0
2019,136529026,120107453,1,5,38,"M",1,2,38,0
2019,136508678,120112350,0,,,"",,,,
2019,136529059,120112364,1,5,72,"M",1,2,72,0
2019,136529074,120112377,0,,,"",,,,
2019,136529089,120107516,1,5,51,"M",1,2,51,0
2019,136529090,120107516,2,5,32,"F",1,2,32,0
2019,136508745,120107533,1,5,39,"M",1,2,39,0
2019,136529134,120107546,1,5,56,"M",1,,56,0
2019,136508770,120107559,1,5,38,"M",1,,38,0
2019,136508780,120112442,1,5,22,"F",1,,22,0
2019,136529156,120112455,1,5,29,"M",0,3,29,0
2019,136509217,120112668,0,,,"",,,,
2019,136508296,120107113,1,5,14,"F",1,2,14,0
2019,136508313,120107135,1,5,32,"F",1,,32,0
2019,136508348,120112058,0,,,"",,,,
2019,136508364,120112069,0,,,"",,,,
2019,136508368,120112073,1,5,42,"M",1,,42,0
2019,136528769,120107198,1,5,33,"M",1,,33,0
2019,136508401,120107211,0,,,"",,,,
2019,136528794,120112119,0,,,"",,,,
2019,136508419,120107235,1,4,,"M",1,2,,
2019,136508438,120112134,0,,,"",,,,
2019,136508442,120107260,0,,,"",,,,
2019,136508455,120112155,0,,,"",,,,
2019,136508464,120112165,1,5,63,"M",1,,63,0
2019,136508469,120112172,1,5,34,"M",1,1,34,0
2019,136508506,120107311,1,5,25,"M",1,1,25,0
2019,136508524,120112215,1,5,27,"F",1,3,27,0
2019,136508532,120112231,1,5,24,"M",1,2,24,0
2019,136508562,120112255,0,,,"",,,,
2019,136508570,120107372,1,5,39,"M",0,3,39,0
2019,136528940,120107387,1,5,31,"M",1,3,31,0
2019,136508596,120107399,2,5,24,"F",1,2,24,0
2019,136508595,120107399,1,5,36,"M",1,2,36,0
2019,136508607,120112282,1,5,30,"F",2,,30,0
2019,136508611,120112286,2,5,56,"M",1,,56,0
2019,136528966,120112286,1,5,40,"M",2,,40,0
2019,136528986,120112295,0,,,"",,,,
2019,136529027,120107454,2,5,50,"M",1,2,50,0
2019,136508654,120107454,1,5,53,"M",1,2,53,0
2019,136508668,120112342,1,5,56,"M",0,3,56,0
2019,136508704,120107490,1,5,29,"M",1,1,29,0
2019,136529098,120107522,1,5,41,"M",1,,41,0
2019,136529131,120107543,1,5,21,"M",1,,21,0
2019,136508766,120112434,0,,,"",,,,
2019,136508798,120112452,0,,,"",,,,
2019,136529157,120112457,1,5,34,"F",1,,34,0
2019,136529174,120112473,0,,,"",,,,
2019,136529191,120112489,1,5,31,"M",1,2,31,0
2019,136529199,120107639,1,5,44,"M",1,2,44,0
2019,136508879,120107659,0,,,"",,,,
2019,136508905,120112525,1,5,38,"M",0,2,38,0
2019,136508937,120107717,2,5,26,"M",1,1,26,0
2019,136529254,120107717,1,5,31,"M",0,2,31,0
2019,136529269,120112554,0,,,"",,,,
2019,136529274,120107734,1,4,,"M",1,1,,
2019,136508989,120107766,1,5,35,"F",1,,35,0
2019,136508997,120107774,1,5,40,"F",1,2,40,0
2019,136529320,120107805,1,5,21,"M",1,,21,0
2019,136529332,120112589,0,,,"",,,,
2019,136509062,120112592,1,5,30,"M",1,2,30,0
2019,136509064,120112595,1,4,,"M",0,1,,
2019,136509066,120112595,2,4,,"M",1,3,,
2019,136529342,120112601,1,4,,"M",0,2,,
2019,136529352,120107878,0,,,"",,,,
2019,136509111,120107884,1,5,27,"M",1,,27,0
2019,136509132,120107902,1,4,,"U",0,3,,
2019,136509139,120107911,1,5,37,"F",1,2,37,0
2019,136529375,120107925,1,5,44,"M",1,2,44,0
2019,136509184,120107948,0,,,"",,,,
2019,136529388,120107954,1,5,19,"M",1,,19,0
2019,136509205,120112656,0,,,"",,,,
2019,136529401,120107978,1,5,20,"M",1,2,20,0
2019,136529415,120112670,1,4,,"U",0,3,,
2019,136529419,120112673,1,5,22,"M",1,,22,0
2019,136509302,120112722,1,5,45,"M",1,1,45,0
2019,136509355,120112770,0,,,"",,,,
2019,136529555,120112791,1,5,15,"M",1,2,15,0
2019,136509387,120112803,1,4,,"M",0,2,,
2019,136529584,120108127,0,,,"",,,,
2019,136529590,120112826,1,5,36,"M",1,,36,0
2019,136509463,120112895,0,,,"",,,,
2019,136529671,120108187,1,5,24,"M",1,1,24,0
2019,136530645,120113784,1,4,,"F",1,,,
2019,136530649,120113787,1,5,22,"M",1,,22,0
2019,136535253,120113799,1,5,24,"F",1,,24,0
2019,136530672,120113805,1,5,42,"M",3,,42,0
2019,136530674,120113808,1,5,20,"M",1,,20,0
2019,136530675,120113808,2,5,23,"M",1,,23,0
2019,136530676,120113808,3,5,20,"F",1,,20,0
2019,129056225,113879299,0,,,"",,,,
2019,129056226,113879300,1,5,19,"M",1,,19,0
2019,129056227,113879301,0,,,"",,,,
2019,129056233,113879304,0,,,"",,,,
2019,129056234,113879305,0,,,"",,,,
2019,129056235,113879306,0,,,"",,,,
2019,129056236,113879307,1,5,19,"M",2,,19,0
2019,129056237,113879308,1,5,17,"M",1,,17,18
2019,129056238,113879309,1,5,36,"M",3,,36,0
2019,129056239,113879310,0,,,"",,,,
2019,129056240,113879311,0,,,"",,,,
2019,129056241,113879312,1,5,16,"M",1,,16,0
2019,129056242,113879313,0,,,"",,,,
2019,129056243,113879314,1,5,17,"M",1,,17,0
2019,129056245,113879316,0,,,"",,,,
2019,129056247,113879318,0,,,"",,,,
2019,129056248,113879319,0,,,"",,,,
2019,129056249,113879320,1,5,53,"F",1,,53,0
2019,129056250,113879321,0,,,"",,,,
2019,129056251,113879322,1,5,52,"F",1,,52,0
2019,129056252,113879323,1,5,28,"M",1,,28,0
2019,129056253,113879324,1,5,27,"M",1,,27,0
2019,129056254,113879324,2,5,29,"F",1,,29,0
2019,129056255,113879325,0,,,"",,,,
2019,129056256,113879326,0,,,"",,,,
2019,129056258,113879328,0,,,"",,,,
2019,129056259,113879329,0,,,"",,,,
2019,129056260,113879330,1,5,32,"F",1,,32,0
2019,129056263,113879331,3,5,13,"M",1,,13,0
2019,129056264,113879331,4,5,13,"M",1,,13,0
2019,129056266,113879331,6,5,13,"M",2,,13,0
2019,129056262,113879331,2,5,14,"M",1,,14,0
2019,129056265,113879331,5,5,13,"M",1,,13,0
2019,129056261,113879331,1,5,13,"M",1,,13,0
2019,129056267,113879332,0,,,"",,,,
2019,129056268,113879333,1,5,21,"M",1,,21,0
2019,129056269,113879334,0,,,"",,,,
2019,129056270,113879335,1,5,21,"M",1,,21,0
2019,129056271,113879336,1,5,39,"F",4,,39,0
2019,129056272,113879337,0,,,"",,,,
2019,129056273,113879338,0,,,"",,,,
2019,129056274,113879339,0,,,"",,,,
2019,129056275,113879340,0,,,"",,,,
2019,129056276,113879341,0,,,"",,,,
2019,129056277,113879342,0,,,"",,,,
2019,129056278,113879343,0,,,"",,,,
2019,129056279,113879344,0,,,"",,,,
2019,129056282,113879347,1,5,28,"M",1,,28,0
2019,129056283,113879348,0,,,"",,,,
2019,129056284,113879349,0,,,"",,,,
2019,129056285,113879350,1,5,16,"M",1,,16,0
2019,129056286,113879351,0,,,"",,,,
2019,129056287,113879352,1,5,51,"M",2,,51,0
2019,129056288,113879353,0,,,"",,,,
2019,129056289,113879354,1,5,15,"M",1,,15,0
2019,129056292,113879355,3,5,15,"M",2,,15,0
2019,129056291,113879355,2,5,17,"M",1,,17,0
2019,129056290,113879355,1,5,15,"M",1,,15,0
2019,129056293,113879356,1,5,42,"F",1,,42,0
2019,129056294,113879357,0,,,"",,,,
2019,129056295,113879358,1,5,15,"M",1,,15,0
2019,129056296,113879359,0,,,"",,,,
2019,129056297,113879360,1,5,28,"M",1,,28,0
2019,129056298,113879361,0,,,"",,,,
2019,129056299,113879362,1,5,61,"F",1,,61,0
2019,129056300,113879363,1,5,39,"M",1,,39,0
2019,129056301,113879364,1,5,31,"M",1,,31,0
2019,129056302,113879365,0,,,"",,,,
2019,129056303,113879366,0,,,"",,,,
2019,129056305,113879368,0,,,"",,,,
2019,129056307,113879370,1,5,22,"M",1,,22,0
2019,129056308,113879371,1,5,21,"M",1,,21,0
2019,129056309,113879372,0,,,"",,,,
2019,129056310,113879373,1,5,16,"M",1,,16,0
2019,129056311,113879374,0,,,"",,,,
2019,129056313,113879376,1,5,30,"M",1,,25,35
2019,129056315,113879378,1,5,35,"F",2,,35,0
2019,129056316,113879379,1,5,31,"M",2,,31,0
2019,129056317,113879380,1,5,30,"F",2,,30,0
2019,129056319,113879382,1,5,16,"M",1,,16,0
2019,129056320,113879383,0,,,"",,,,
2019,129056321,113879384,1,5,15,"M",1,,15,0
2019,129056322,113879385,0,,,"",,,,
2019,129056324,113879387,0,,,"",,,,
2019,129056325,113879388,1,5,14,"M",1,,14,0
2019,129056326,113879389,1,5,26,"M",1,,26,0
2019,129056329,113879390,3,5,20,"M",1,,20,0
2019,129056328,113879390,2,5,20,"M",1,,20,0
2019,129056327,113879390,1,5,23,"F",1,,23,0
2019,129056330,113879391,1,5,25,"M",1,,25,0
2019,129056331,113879392,0,,,"",,,,
2019,129056332,113879393,0,,,"",,,,
2019,129056333,113879394,0,,,"",,,,
2019,129056334,113879395,1,5,11,"F",1,,11,0
2019,129056335,113879396,1,5,43,"F",1,,43,0
2019,129056336,113879397,1,5,18,"F",1,,18,0
2019,129056337,113879398,0,,,"",,,,
2019,129056338,113879399,0,,,"",,,,
2019,129056339,113879400,0,,,"",,,,
2019,129056340,113879401,0,,,"",,,,
2019,129056341,113879402,0,,,"",,,,
2019,129056347,113879404,1,5,40,"M",1,,40,0
2019,129056348,113879405,1,5,21,"F",1,,21,0
2019,129056350,113879407,1,5,27,"F",1,,25,30
2019,129056352,113879409,0,,,"",,,,
2019,129056355,113879411,1,5,16,"F",1,,16,0
2019,129056356,113879412,0,,,"",,,,
2019,129056357,113879413,1,5,33,"M",3,,33,0
2019,129056358,113879413,2,5,35,"F",3,,35,0
2019,129056359,113879414,0,,,"",,,,
2019,129056360,113879415,1,5,15,"M",1,,15,0
2019,129056361,113879415,2,5,14,"M",1,,14,0
2019,129056362,113879416,0,,,"",,,,
2019,129056364,113879418,0,,,"",,,,
2019,129056365,113879419,0,,,"",,,,
2019,129056366,113879420,1,5,28,"M",1,,28,0
2019,129056367,113879421,0,,,"",,,,
2019,129056368,113879422,1,5,19,"F",1,,19,0
2019,129056369,113879423,0,,,"",,,,
2019,129056370,113879424,0,,,"",,,,
2019,129056371,113879425,0,,,"",,,,
2019,129056372,113879426,0,,,"",,,,
2019,129056374,113879428,0,,,"",,,,
2019,129056375,113879429,0,,,"",,,,
2019,129056376,113879430,0,,,"",,,,
2019,129056377,113879431,0,,,"",,,,
2019,129056378,113879432,1,5,20,"M",2,,20,0
2019,129056380,113879433,2,5,14,"M",1,,14,0
2019,129056379,113879433,1,5,15,"M",1,,15,0
2019,129056381,113879434,1,5,27,"F",1,,27,0
2019,129056382,113879435,1,5,18,"F",1,,18,0
2019,129056383,113879436,1,5,58,"M",1,,58,0
2019,129056384,113879437,1,5,56,"F",1,,56,0
2019,129056385,113879438,0,,,"",,,,
2019,129056386,113879439,1,5,12,"M",1,,12,0
2019,129056387,113879439,2,5,14,"M",3,,14,0
2019,129056388,113879439,3,5,10,"M",1,,10,0
2019,129056389,113879440,0,,,"",,,,
2019,129056392,113879442,1,5,21,"M",1,,21,0
2019,129056393,113879443,1,5,28,"M",1,,28,0
2019,129056394,113879444,1,5,42,"M",1,,42,0
2019,129056395,113879445,0,,,"",,,,
2019,129056396,113879446,1,5,18,"M",1,,18,0
2019,129056397,113879447,1,5,39,"M",2,,39,0
2019,129056398,113879448,0,,,"",,,,
2019,129056399,113879449,0,,,"",,,,
2019,129056400,113879450,0,,,"",,,,
2019,129056401,113879451,0,,,"",,,,
2019,129056402,113879452,0,,,"",,,,
2019,129056403,113879453,0,,,"",,,,
2019,129056404,113879454,1,5,31,"F",1,,31,0
2019,129056406,113879456,1,5,43,"M",1,,43,0
2019,129056407,113879457,0,,,"",,,,
2019,129056408,113879458,1,5,32,"M",1,,32,0
2019,129056410,113879460,0,,,"",,,,
2019,129056411,113879461,0,,,"",,,,
2019,129056412,113879462,0,,,"",,,,
2019,129056413,113879463,1,5,49,"M",2,,49,0
2019,129056416,113879465,1,5,17,"M",1,,17,0
2019,129056417,113879466,1,5,38,"F",2,,38,0
2019,129056418,113879466,2,5,49,"F",2,,49,0
2019,129056419,113879467,1,5,59,"M",1,,59,0
2019,129056420,113879468,1,5,22,"M",2,,22,0
2019,129056421,113879469,1,5,26,"M",1,,26,0
2019,129056422,113879470,1,5,18,"M",1,,18,0
2019,129056423,113879471,1,5,26,"M",1,,26,0
2019,129056424,113879472,0,,,"",,,,
2019,129056425,113879473,0,,,"",,,,
2019,129056426,113879474,0,,,"",,,,
2019,129056427,113879475,0,,,"",,,,
2019,129056428,113879476,0,,,"",,,,
2019,129056432,113879479,1,5,31,"F",1,,31,0
2019,129056433,113879480,0,,,"",,,,
2019,129056434,113879481,0,,,"",,,,
2019,129056435,113879482,1,5,15,"M",1,,15,0
2019,129056436,113879482,2,5,14,"M",1,,14,0
2019,129056437,113879483,0,,,"",,,,
2019,129056439,113879485,1,5,18,"M",1,,18,0
2019,129056440,113879486,0,,,"",,,,
2019,129056441,113879487,1,5,32,"F",1,,32,0
2019,129056442,113879488,0,,,"",,,,
2019,129056443,113879489,1,5,22,"F",1,,22,0
2019,129056444,113879490,1,5,34,"M",0,,34,0
2019,129056445,113879491,1,5,30,"M",1,,30,0
2019,129056446,113879492,0,,,"",,,,
2019,129056447,113879493,0,,,"",,,,
2019,129056448,113879494,0,,,"",,,,
2019,129056449,113879495,0,,,"",,,,
2019,129056450,113879496,0,,,"",,,,
2019,129056451,113879497,0,,,"",,,,
2019,129056453,113879499,0,,,"",,,,
2019,129056456,113879501,2,5,36,"F",1,,36,0
2019,129056455,113879501,1,5,36,"M",1,,36,0
2019,129056457,113879502,1,5,24,"F",1,,24,0
2019,129056458,113879503,0,,,"",,,,
2019,129056460,113879505,0,,,"",,,,
2019,129056462,113879507,0,,,"",,,,
2019,129056463,113879508,1,5,13,"M",1,,13,0
